Product_ID,Product_Name,Category,Subcategory,Estimated_Total_Units_Sold_in_2025,Estimated_Revenue_in_2025_USD,Price_From_EUR,Price_To_EUR,WarehouseName,WarehouseCode,WarehouseGLN,WarehouseAddress,IsSameDayAvailable,IsNextDayAvailable,IsNormalDeliveryAvailable,Country_Of_Origin,CO2_Footprint_kg,Packaging_Type,Repairability_Score,Estimated_Lifespan_Years,Material_Recyclable_Pct,Eco_Label,Carbon_Neutral_Certified
PROD-2025-0836,Portable Phone Accessories Power Bank,Electronics,Phone Accessories,92483,1849660,10.12,26.68,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,China,,Plastic,3,2.9,,FSC Certified,FALSE
PROD-2025-0837,Ergonomic Eco-friendly Cleaning Lamp,Home & Garden,Eco-friendly Cleaning,84187,12628050,96.6,179.4,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,17.8,Biodegradable,,,,,FALSE
PROD-2025-0838,Wireless Personal Care Gadgets Lipstick,Beauty & Skincare,Personal Care Gadgets,25836,3578286,103.04,151.8,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,South Korea,,Recyclable Cardboard,,,61,,FALSE
PROD-2025-0839,Vital Recovery Tools Dumbbell,Fitness,Recovery Tools,84706,11054133,77.28,162.84,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,China,,,3,4.5,52,,FALSE
PROD-2025-0840,Portable Digital Planners Guide,Digital Goods,Digital Planners,26887,2258508,64.4,90.16,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,FALSE,,0,Digital - No Packaging,,,,,
PROD-2025-0841,Organic Biodegradable Products Sponge,Eco-Friendly,Biodegradable Products,86527,4456140.5,21.16,73.6,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Netherlands,134.16,Biodegradable,8,5.6,83,,FALSE
PROD-2025-0842,Ultra Hair Care Tools Brush,Beauty & Skincare,Hair Care Tools,38642,2048026,27.6,69.92,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,France,,Foam + Plastic,3,0.9,,Energy Star,FALSE
PROD-2025-0843,Zen Hair Care Tools Mask,Beauty & Skincare,Hair Care Tools,26841,4240878,130.64,160.08,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,South Korea,6.61,Biodegradable,4,0.8,22,FSC Certified,FALSE
PROD-2025-0844,Ergonomic Interactive Pet Toys Shampoo,Pet,Interactive Pet Toys,14968,523880,21.16,43.24,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Netherlands,15.52,Mixed Plastic+Cardboard,,,,,FALSE
PROD-2025-0845,Pure Yoga Gear Tracker,Fitness,Yoga Gear,24850,4149950,132.48,174.8,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",TRUE,TRUE,TRUE,,19.89,Mixed Plastic+Cardboard,,9.2,,,FALSE
PROD-2025-0846,Pro Organic Pet Food Bed,Pet,Organic Pet Food,12451,1985934.5,132.48,161,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,,9.9,Recyclable Cardboard,3,4.1,9,,
PROD-2025-0847,Glow Charging Solutions Earbuds,Electronics,Charging Solutions,33009,3317404.5,69.92,115,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,China,62.71,Plastic,5,4.5,62,,FALSE
PROD-2025-0848,Ergonomic Indoor Plants Accessories Desk,Home & Garden,Indoor Plants Accessories,25248,3888192,135.24,148.12,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,,111.14,Recyclable Cardboard,5,9.2,36,,
PROD-2025-0849,Luxe Kitchen Gadgets Lamp,Home & Garden,Kitchen Gadgets,22684,1395066,21.16,92,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,China,,,8,,,,
PROD-2025-0850,Minimalist Organic Baby Clothing Pacifier,Baby,Organic Baby Clothing,91803,10236034.5,99.36,105.8,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Netherlands,6.96,Mixed Plastic+Cardboard,1,4.2,46,,FALSE
PROD-2025-0851,Portable Menswear Scarf,Fashion,Menswear,20596,2873142,92,164.68,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,20.17,Mixed Plastic+Cardboard,1,4.6,,,FALSE
PROD-2025-0852,Pure Indoor Plants Accessories Diffuser,Home & Garden,Indoor Plants Accessories,97807,16431576,131.56,177.56,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",TRUE,TRUE,TRUE,Germany,25.25,Recyclable Cardboard,6,,43,,FALSE
PROD-2025-0853,Swift E-books Asset,Digital Goods,E-books,24216,738588,9.2,46.92,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,FALSE,Netherlands,0,Digital - No Packaging,,,,,
PROD-2025-0854,Premium Online Courses Asset,Digital Goods,Online Courses,72310,8098720,100.28,105.8,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,Germany,0,Digital - No Packaging,,,,,
PROD-2025-0855,Sustainable Eco-friendly Cleaning Shelf,Home & Garden,Eco-friendly Cleaning,63162,9347976,97.52,174.8,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Netherlands,,Foam + Plastic,,9.8,19,,
PROD-2025-0856,Premium Smart Pet Feeders Bed,Pet,Smart Pet Feeders,85087,11316571,95.68,149.04,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,5.5,,,3.9,,Fair Trade,FALSE
PROD-2025-0857,Zen Digital Planners Bundle,Digital Goods,Digital Planners,34931,5012598.5,124.2,139.84,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,FALSE,USA,0,Digital - No Packaging,,,,,
PROD-2025-0858,Glow Zero-waste Kits Composter,Eco-Friendly,Zero-waste Kits,61559,8895275.5,114.08,151.8,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,TRUE,Netherlands,17.89,Recyclable Cardboard,6,,70,Cradle to Cradle,FALSE
PROD-2025-0859,Eco Eco-friendly Cleaning Mug,Home & Garden,Eco-friendly Cleaning,78806,3309852,23.92,53.36,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,Netherlands,,Plastic,6,15.5,14,,FALSE
PROD-2025-0860,Vital Pet Grooming Tools Bed,Pet,Pet Grooming Tools,339244,24425568,57.04,75.44,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,USA,5.15,Plastic,,,37,,
PROD-2025-0861,Swift Baby Safety Gear Swaddle,Baby,Baby Safety Gear,74818,10698974,109.48,153.64,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,TRUE,,14.04,Minimal Packaging,6,2.3,51,,FALSE
PROD-2025-0862,Smart Yoga Gear Bottle,Fitness,Yoga Gear,33588,1578636,19.32,67.16,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,China,51.46,Biodegradable,,,57,,FALSE
PROD-2025-0863,Swift Menswear Jacket,Fashion,Menswear,87621,12661234.5,109.48,156.4,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,India,,Plastic,,,,,TRUE
PROD-2025-0864,Aura Charging Solutions Earbuds,Electronics,Charging Solutions,16002,1488186,65.32,105.8,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,,Recyclable Cardboard,,,,,FALSE
PROD-2025-0865,Pro Biodegradable Products Sponge,Eco-Friendly,Biodegradable Products,10461,1077483,92,97.52,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,USA,,Recyclable Cardboard,3,7.6,49,,TRUE
PROD-2025-0866,Eco Yoga Gear Bottle,Fitness,Yoga Gear,66822,3474744,34.04,61.64,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,,,,10.3,52,,
PROD-2025-0867,Organic Womenswear Dress,Fashion,Womenswear,56108,6761014,105.8,115.92,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Portugal,32.79,Mixed Plastic+Cardboard,,,29,,FALSE
PROD-2025-0868,Nano SaaS Subscriptions Tool,Digital Goods,SaaS Subscriptions,27330,2896980,77.28,117.76,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,FALSE,Netherlands,0,Digital - No Packaging,,,,,
PROD-2025-0869,Aura Educational Toys Diaper,Baby,Educational Toys,57342,3813243,28.52,93.84,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Germany,,Mixed Plastic+Cardboard,6,,,,FALSE
PROD-2025-0870,Pro Solar Powered Gadgets Straws,Eco-Friendly,Solar Powered Gadgets,88488,8981532,78.2,108.56,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",TRUE,TRUE,TRUE,,33.17,Recyclable Cardboard,,,78,,FALSE
PROD-2025-0871,Nano Smart Baby Monitors Crib,Baby,Smart Baby Monitors,79800,3790500,15.64,71.76,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,,16.66,Plastic,6,1,,,
PROD-2025-0872,Sustainable Organic Makeup Mask,Beauty & Skincare,Organic Makeup,48708,8061174,126.04,178.48,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,,Mixed Plastic+Cardboard,3,,,,FALSE
PROD-2025-0873,Nano Eco-friendly Cleaning Shelf,Home & Garden,Eco-friendly Cleaning,55136,4824400,47.84,113.16,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,,114.99,Plastic,6,,,,
PROD-2025-0874,Pure Interactive Pet Toys Brush,Pet,Interactive Pet Toys,55713,5794152,82.8,108.56,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Germany,,Biodegradable,4,,,,FALSE
PROD-2025-0875,Premium Baby Safety Gear Bottle,Baby,Baby Safety Gear,10144,1060048,87.4,104.88,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,15.79,Mixed Plastic+Cardboard,4,3.2,,,
PROD-2025-0876,Sustainable Baby Safety Gear Toy,Baby,Baby Safety Gear,45195,6847042.5,128.8,149.96,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,2.68,Mixed Plastic+Cardboard,1,,,,FALSE
PROD-2025-0877,Portable Smart Baby Monitors Bib,Baby,Smart Baby Monitors,19065,2783490,92,176.64,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,,15.78,Mixed Plastic+Cardboard,1,,,,FALSE
PROD-2025-0878,Luxe Wearable Tech Earbuds,Electronics,Wearable Tech,18078,2015697,76.36,128.8,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,China,,,7,,70,,FALSE
PROD-2025-0879,Glow Eco-friendly Diapers Carrier,Baby,Eco-friendly Diapers,88418,4774572,41.4,57.96,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,14.48,Mixed Plastic+Cardboard,2,,,,FALSE
PROD-2025-0880,Portable Stock Media Template,Digital Goods,Stock Media,222232,27334536,106.72,119.6,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,Germany,0,Digital - No Packaging,,,,,
PROD-2025-0881,Aura Activewear Band,Fitness,Activewear,59673,3192505.5,46.92,51.52,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,USA,28.97,Plastic,,,,,FALSE
PROD-2025-0882,Sustainable Digital Planners Preset,Digital Goods,Digital Planners,28794,1641258,46,58.88,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,Germany,0,Digital - No Packaging,,,,,
PROD-2025-0883,Wireless Organic Baby Clothing Bottle,Baby,Organic Baby Clothing,72925,10719975,127.88,142.6,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Netherlands,,,,,,,
PROD-2025-0884,Flex Digital Planners Asset,Digital Goods,Digital Planners,33271,3859436,80.96,132.48,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,UK,0,Digital - No Packaging,,,,,
PROD-2025-0885,Swift Pet Apparel Treats,Pet,Pet Apparel,70779,7821079.5,69,134.32,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,,Plastic,,,,,FALSE
PROD-2025-0886,Luxe Home Office Decor Blender,Home & Garden,Home Office Decor,76634,14407192,131.56,214.36,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,Germany,187.09,Recyclable Cardboard,5,13.7,39,,TRUE
PROD-2025-0887,Vital Activewear Shorts,Fitness,Activewear,23990,3934360,119.6,182.16,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,49.24,Recyclable Cardboard,3,10.9,66,,FALSE
PROD-2025-0888,Pure Organic Pet Food Treats,Pet,Organic Pet Food,32759,5896620,130.64,200.56,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,Netherlands,,Minimal Packaging,4,3.9,41,,FALSE
PROD-2025-0889,Premium Smart Pet Feeders Feeder,Pet,Smart Pet Feeders,73860,8161530,94.76,108.56,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,USA,,Plastic,,2.9,,,FALSE
PROD-2025-0890,Glow Stock Media Template,Digital Goods,Stock Media,38511,7471134,134.32,222.64,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,USA,0,Digital - No Packaging,,,,,
PROD-2025-0891,Luxe Smart Fitness Trackers Roller,Fitness,Smart Fitness Trackers,30944,4177440,114.08,134.32,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,China,86.87,Recyclable Cardboard,4,7.9,25,,FALSE
PROD-2025-0892,Ergonomic Digital Planners Asset,Digital Goods,Digital Planners,85526,3078936,18.4,47.84,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,Germany,0,Digital - No Packaging,,,,,
PROD-2025-0893,Vital Zero-waste Kits Wrap,Eco-Friendly,Zero-waste Kits,34928,6060008,119.6,199.64,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Denmark,27.68,Mixed Plastic+Cardboard,,5,73,,FALSE
PROD-2025-0894,Pro Educational Toys Carrier,Baby,Educational Toys,59618,5097339,69.92,87.4,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Netherlands,23.09,Minimal Packaging,1,4.7,44,,FALSE
PROD-2025-0895,Portable Pet Apparel Collar,Pet,Pet Apparel,177536,20682944,87.4,126.96,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,,,,,1.3,,,FALSE
PROD-2025-0896,Pro Pet Apparel Bed,Pet,Pet Apparel,48719,6406548.5,79.12,162.84,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,12.2,Mixed Plastic+Cardboard,,1.1,,,FALSE
PROD-2025-0897,Wireless Online Courses App,Digital Goods,Online Courses,94327,9951498.5,84.64,109.48,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,USA,0,Digital - No Packaging,,,,,
PROD-2025-0898,Pure Recovery Tools Bottle,Fitness,Recovery Tools,85160,7706980,78.2,88.32,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,,,Foam + Plastic,7,,,,
PROD-2025-0899,Minimalist Smart Home Devices Projector,Electronics,Smart Home Devices,70732,10043944,98.44,162.84,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,TRUE,China,180.45,Mixed Plastic+Cardboard,,6.7,8,,FALSE
PROD-2025-0900,Smart Organic Makeup Serum,Beauty & Skincare,Organic Makeup,61622,5761657,43.24,128.8,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,France,10.62,Foam + Plastic,,,,,
PROD-2025-0901,Organic Home Gym Equipment Mat,Fitness,Home Gym Equipment,72223,11447345.5,112.24,179.4,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,81.65,Biodegradable,,,,,FALSE
PROD-2025-0902,Aura Wearable Tech Power Bank,Electronics,Wearable Tech,24382,3303761,114.08,135.24,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,237.47,Plastic,8,7.7,52,Energy Star,FALSE
PROD-2025-0903,Ergonomic Upcycled Fashion Utensils,Eco-Friendly,Upcycled Fashion,66305,8652802.5,107.64,132.48,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,USA,36.85,Minimal Packaging,,,82,Cradle to Cradle,FALSE
PROD-2025-0904,Swift Home Gym Equipment Bench,Fitness,Home Gym Equipment,53407,4726519.5,60.72,102.12,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,,,Plastic,6,,,Energy Star,FALSE
PROD-2025-0905,Pro Fragrances Cleanser,Beauty & Skincare,Fragrances,63840,9256800,113.16,153.64,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,China,3.24,Mixed Plastic+Cardboard,,,74,Fair Trade,FALSE
PROD-2025-0906,Pure Hair Care Tools Lotion,Beauty & Skincare,Hair Care Tools,68208,4672248,56.12,69.92,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,France,,Plastic,2,0.9,10,,
PROD-2025-0907,Zen Biodegradable Products Soap,Eco-Friendly,Biodegradable Products,85869,8071686,80.04,92.92,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,USA,24.98,Minimal Packaging,8,,58,,FALSE
PROD-2025-0908,Premium Solar Powered Gadgets Composter,Eco-Friendly,Solar Powered Gadgets,489770,41875335,56.12,101.2,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Netherlands,,Biodegradable,5,,60,Cradle to Cradle,FALSE
PROD-2025-0909,Glow Athleisure Bag,Fashion,Athleisure,17651,1112013,43.24,72.68,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,China,9.45,Mixed Plastic+Cardboard,5,3.5,,,FALSE
PROD-2025-0910,Luxe Smart Lighting Diffuser,Home & Garden,Smart Lighting,12098,992036,34.96,115.92,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,Netherlands,68.21,Mixed Plastic+Cardboard,4,15,,,FALSE
PROD-2025-0911,Smart Indoor Plants Accessories Shelf,Home & Garden,Indoor Plants Accessories,35133,4830787.5,85.56,167.44,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,108.82,,4,8.1,48,,FALSE
PROD-2025-0912,Smart Organic Baby Clothing Carrier,Baby,Organic Baby Clothing,33322,2449167,49.68,85.56,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,,Plastic,5,1,,,FALSE
PROD-2025-0913,Pro Wearable Tech Adapter,Electronics,Wearable Tech,57490,5576530,46.92,131.56,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,,,Foam + Plastic,6,4.5,,,FALSE
PROD-2025-0914,Nano Fragrances Serum,Beauty & Skincare,Fragrances,59543,8990993,92.92,184.92,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",TRUE,TRUE,TRUE,,2.35,,4,,77,,
PROD-2025-0915,Zen Personal Care Gadgets Brush,Beauty & Skincare,Personal Care Gadgets,97546,4828527,34.04,57.04,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,,,Biodegradable,3,0.5,45,Cradle to Cradle,FALSE
PROD-2025-0916,Glow Digital Planners Template,Digital Goods,Digital Planners,69117,5287450.5,60.72,80.04,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,,0,Digital - No Packaging,,,,,
PROD-2025-0917,Zen Organic Makeup Lipstick,Beauty & Skincare,Organic Makeup,89851,12444363.5,122.36,132.48,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,France,,Plastic,2,0.7,,,FALSE
PROD-2025-0918,Wireless SaaS Subscriptions Guide,Digital Goods,SaaS Subscriptions,18222,1567092,49.68,108.56,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,,0,Digital - No Packaging,,,,,
PROD-2025-0919,Vital Organic Makeup Serum,Beauty & Skincare,Organic Makeup,80348,9681934,92.92,128.8,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Germany,,Plastic,4,1.1,,,FALSE
PROD-2025-0920,Ultra Smart Home Devices Speaker,Electronics,Smart Home Devices,17403,1279120.5,41.4,93.84,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,South Korea,200.2,Plastic,4,9.2,,,FALSE
PROD-2025-0921,Ultra Smart Baby Monitors Toy,Baby,Smart Baby Monitors,419730,23714745,30.36,73.6,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",TRUE,TRUE,TRUE,Netherlands,12.07,,4,1.4,,,FALSE
PROD-2025-0922,Sustainable Home Gym Equipment Band,Fitness,Home Gym Equipment,64959,9419055,88.32,178.48,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,USA,85.36,Plastic,3,4.4,75,,
PROD-2025-0923,Glow Korean Skincare Dryer,Beauty & Skincare,Korean Skincare,36284,4118234,93.84,115,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,South Korea,3.82,Mixed Plastic+Cardboard,,,,,FALSE
PROD-2025-0924,Aura Kitchen Gadgets Mug,Home & Garden,Kitchen Gadgets,84012,12307758,95.68,173.88,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,47.12,Recyclable Cardboard,,7.7,,,FALSE
PROD-2025-0925,Wireless Upcycled Fashion Soap,Eco-Friendly,Upcycled Fashion,29592,3462264,89.24,126.04,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,21.02,,3,,,,FALSE
PROD-2025-0926,Aura Activewear Bottle,Fitness,Activewear,69818,12462513,131.56,196.88,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,China,72.78,Mixed Plastic+Cardboard,,4.2,,,FALSE
PROD-2025-0927,Pro Korean Skincare Lipstick,Beauty & Skincare,Korean Skincare,17027,681080,26.68,46.92,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,USA,8.87,Plastic,,0.5,21,FSC Certified,FALSE
